Speaker: HOMBRE 1 A
  Tier Type: po, Annotations Count: 987
    Time Stamp: a2988, Annotation: demasiado 
    Time Stamp: a2989, Annotation: ya 
    Time Stamp: a3015, Annotation: ya 
    Time Stamp: a3063, Annotation: hijole
    Time Stamp: a3064, Annotation: si 
    Time Stamp: a3065, Annotation: mm j 
    Time Stamp: a3135, Annotation: mmm
    Time Stamp: a3136, Annotation: ya 
    Time Stamp: a3137, Annotation: por 
    Time Stamp: a3138, Annotation: ejemplooooooooo
    Time Stamp: a3139, Annotation: digamos 
    Time Stamp: a3140, Annotation: aqui
    Time Stamp: a3141, Annotation: la cebada
    Time Stamp: a3142, Annotation: boto/siembro
    Time Stamp: a3143, Annotation: o
    Time Stamp: a3167, Annotation: la avena 
    Time Stamp: a3168, Annotation: botamos/sembramos 
    Time Stamp: a3169, Annotation: en que 
    Time Stamp: a3170, Annotation: mes 
    Time Stamp: a3171, Annotation: seria de botar o regar
    Time Stamp: a3172, Annotation: en noviembre 
    Time Stamp: a3173, Annotation: (........................)
    Time Stamp: a3174, Annotation: aaaaaaa
    Time Stamp: a3175, Annotation: ya, ya, ya, ya, ya
    Time Stamp: a3176, Annotation: asi ha sido 
    Time Stamp: a3177, Annotation: en noviembre 
    Time Stamp: a3178, Annotation: entonces 
    Time Stamp: a3179, Annotation: ha sido 
    Time Stamp: a3180, Annotation: casi
    Time Stamp: a3181, Annotation: nuestro sector
    Time Stamp: a3182, Annotation: sembramos/botamos/regamos
    Time Stamp: a3183, Annotation: en eseeee
    Time Stamp: a3184, Annotation: mismo tiempo era
    Time Stamp: a3279, Annotation: en diciembre es 
    Time Stamp: a3280, Annotation: lo ultimo 
    Time Stamp: a3281, Annotation: fecha
    Time Stamp: a3282, Annotation: ultima 
    Time Stamp: a3283, Annotation: fecha es 
    Time Stamp: a3284, Annotation: diciembre 
    Time Stamp: a3285, Annotation: aaaaaa
    Time Stamp: a3286, Annotation: si es asi 
    Time Stamp: a3287, Annotation: bien esta 
    Time Stamp: a3288, Annotation: bien esta 
    Time Stamp: a3289, Annotation: bien esta 
    Time Stamp: a3290, Annotation: tio 
    Time Stamp: a3291, Annotation: Olmedo 
    Time Stamp: a3292, Annotation: entonces 
    Time Stamp: a3293, Annotation: desde
    Time Stamp: a3294, Annotation: tiempo pasado 
    Time Stamp: a3295, Annotation: ahora 
    Time Stamp: a3296, Annotation: de nuevo 
    Time Stamp: a3297, Annotation: trabajando 
    Time Stamp: a3298, Annotation: terminemos 
    Time Stamp: a3299, Annotation: ya
    Time Stamp: a3300, Annotation: para ir 
    Time Stamp: a3301, Annotation: tengo hambre dice
    Time Stamp: a3302, Annotation: ya 
    Time Stamp: a3331, Annotation: si
    Time Stamp: a3332, Annotation: ya
    Time Stamp: a3333, Annotation: trabajemos
    Time Stamp: a3334, Annotation: risas
    Time Stamp: a3335, Annotation: ya 
    Time Stamp: a3336, Annotation: oye
    Time Stamp: a3337, Annotation: vamos a trabajar 
    Time Stamp: a3338, Annotation: esta
    Time Stamp: a3339, Annotation: hierba 
    Time Stamp: a3340, Annotation: no 
    Time Stamp: a3341, Annotation: es de sacudir 
    Time Stamp: a3342, Annotation: aaaaa
    Time Stamp: a3343, Annotation: ya
    Time Stamp: a3344, Annotation: papa
    Time Stamp: a3345, Annotation: solito 
    Time Stamp: a3346, Annotation: toca dejar 
    Time Stamp: a3403, Annotation: yaaa
    Time Stamp: a3404, Annotation: a ya 
    Time Stamp: a3405, Annotation: yaaa
    Time Stamp: a3406, Annotation: (.............................)
    Time Stamp: a3407, Annotation: risas
    Time Stamp: a3408, Annotation: (.......)
    Time Stamp: a3409, Annotation: veneno
    Time Stamp: a3410, Annotation: si me congelo 
    Time Stamp: a3411, Annotation: estoy llevando 
    Time Stamp: a3412, Annotation: los asadones 
    Time Stamp: a3413, Annotation: ya 
    Time Stamp: a3414, Annotation: este 
    Time Stamp: a3415, Annotation: la hierba 
    Time Stamp: a3416, Annotation: este 
    Time Stamp: a3417, Annotation: bastante 
    Time Stamp: a3418, Annotation: se hace abono 
    Time Stamp: a3419, Annotation: aaaaaaa
    Time Stamp: a3420, Annotation: ya, ya, ya, ya, ya
    Time Stamp: a3421, Annotation: ya 
    Time Stamp: a3485, Annotation: para el animal 
    Time Stamp: a3486, Annotation: este 
    Time Stamp: a3487, Annotation: si 
    Time Stamp: a3488, Annotation: este 
    Time Stamp: a3489, Annotation: para el animal 
    Time Stamp: a3490, Annotation: sirve 
    Time Stamp: a3491, Annotation: esta hierba 
    Time Stamp: a3492, Annotation: esta 
    Time Stamp: a3493, Annotation: hierba 
    Time Stamp: a3494, Annotation: no 
    Time Stamp: a3495, Annotation: sirve para el animal 
    Time Stamp: a3543, Annotation: comiendo esto 
    Time Stamp: a3544, Annotation: los cuyes 
    Time Stamp: a3545, Annotation: se muere
    Time Stamp: a3546, Annotation: aaaaa
    Time Stamp: a3547, Annotation: si 
    Time Stamp: a3548, Annotation: tieneeeeeeeeeee
    Time Stamp: a3549, Annotation: como se llama 
    Time Stamp: a3550, Annotation: esteeeee es 
    Time Stamp: a3551, Annotation: casi 
    Time Stamp: a3552, Annotation: como 
    Time Stamp: a3553, Annotation: kimbisha
    Time Stamp: a3617, Annotation: kimbisha 
    Time Stamp: a3618, Annotation: es esto 
    Time Stamp: a3619, Annotation: es kimbisha 
    Time Stamp: a3620, Annotation: si 
    Time Stamp: a3621, Annotation: es kimbisha 
    Time Stamp: a3622, Annotation: eso debes 
    Time Stamp: a3623, Annotation: saber 
    Time Stamp: a3624, Annotation: todo 
    Time Stamp: a3625, Annotation: pikuyu
    Time Stamp: a3626, Annotation: aqui 
    Time Stamp: a3627, Annotation: se acaba 
    Time Stamp: a3628, Annotation: la papa 
    Time Stamp: a3629, Annotation: se acaba 
    Time Stamp: a3630, Annotation: yaaaa
    Time Stamp: a3631, Annotation: la papa
    Time Stamp: a3632, Annotation: se acaba 
    Time Stamp: a3633, Annotation: ya 
    Time Stamp: a3634, Annotation: aaaaaaaaa
    Time Stamp: a3635, Annotation: si 
    Time Stamp: a3636, Annotation: si 
    Time Stamp: a3637, Annotation: si quiera 
    Time Stamp: a3638, Annotation: algo 
    Time Stamp: a3639, Annotation: para recuperar
    Time Stamp: a3741, Annotation: ya 
    Time Stamp: a3742, Annotation: entonces 
    Time Stamp: a3743, Annotation: de aqui 
    Time Stamp: a3744, Annotation: de nuevo 
    Time Stamp: a3745, Annotation: yaaa
    Time Stamp: a3746, Annotation: de nuevo 
    Time Stamp: a3747, Annotation: mucho 
    Time Stamp: a3748, Annotation: (...............)
    Time Stamp: a3749, Annotation: es
    Time Stamp: a3750, Annotation: palon 
    Time Stamp: a3751, Annotation: aaaaaaa
    Time Stamp: a3752, Annotation: yaaa
    Time Stamp: a3753, Annotation: eso 
    Time Stamp: a3754, Annotation: mas 
    Time Stamp: a3755, Annotation: tierra 
    Time Stamp: a3795, Annotation: en la planta 
    Time Stamp: a3796, Annotation: toca poner 
    Time Stamp: a3797, Annotation: mmm 
    Time Stamp: a3798, Annotation: ya, ya, ya, ya ya
    Time Stamp: a3799, Annotation: ya
    Time Stamp: a3800, Annotation: este 
    Time Stamp: a3801, Annotation: papa
    Time Stamp: a3802, Annotation: chola
    Time Stamp: a3803, Annotation: flor 
    Time Stamp: a3804, Annotation: es
    Time Stamp: a3805, Annotation: ya 
    Time Stamp: a3806, Annotation: si no 
    Time Stamp: a3807, Annotation: estuviera lanchado
    Time Stamp: a3808, Annotation: la flor 
    Time Stamp: a3809, Annotation: era de ser bastante 
    Time Stamp: a3810, Annotation: bastante verdad
    Time Stamp: a3811, Annotation: ha ya 
    Time Stamp: a3812, Annotation: este 
    Time Stamp: a3813, Annotation: si 
    Time Stamp: a3814, Annotation: esa
    Time Stamp: a3815, Annotation: flor 
    Time Stamp: a3816, Annotation: aaaaaaa
    Time Stamp: a3817, Annotation: bien esta
    Time Stamp: a3818, Annotation: bien esta 
    Time Stamp: a3819, Annotation: yo 
    Time Stamp: a3820, Annotation: ayer
    Time Stamp: a3821, Annotation: rrubingi
    Time Stamp: a3822, Annotation: ha de venir 
    Time Stamp: a3823, Annotation: esta trabajando 
    Time Stamp: a3824, Annotation: risas
    Time Stamp: a3825, Annotation: mira
    Time Stamp: a3826, Annotation: en el telefono 
    Time Stamp: a3933, Annotation: tienen que llamar 
    Time Stamp: a3934, Annotation: a trabajar 
    Time Stamp: a3935, Annotation: para venir 
    Time Stamp: a3936, Annotation: la hierba 
    Time Stamp: a3937, Annotation: por aqui 
    Time Stamp: a3938, Annotation: hay 
    Time Stamp: a3939, Annotation: esta 
    Time Stamp: a3940, Annotation: hierbas 
    Time Stamp: a3941, Annotation: asi 
    Time Stamp: a3942, Annotation: trajando 
    Time Stamp: a3943, Annotation: asi 
    Time Stamp: a3944, Annotation: abono 
    Time Stamp: a3945, Annotation: el terreno 
    Time Stamp: a3946, Annotation: asi 
    Time Stamp: a3947, Annotation: estas 
    Time Stamp: a3948, Annotation: hierbas 
    Time Stamp: a3949, Annotation: sale bastante 
    Time Stamp: a3950, Annotation: si 
    Time Stamp: a3951, Annotation: de nuevo 
    Time Stamp: a3952, Annotation: otras hierbas 
    Time Stamp: a4005, Annotation: yaaa
    Time Stamp: a4006, Annotation: si 
    Time Stamp: a4007, Annotation: si 
    Time Stamp: a4008, Annotation: si 
    Time Stamp: a4009, Annotation: siiii
    Time Stamp: a4010, Annotation: aaaaaaa
    Time Stamp: a4011, Annotation: ya
    Time Stamp: a4012, Annotation: ya
    Time Stamp: a4013, Annotation: ya
    Time Stamp: a4014, Annotation: ya
    Time Stamp: a4015, Annotation: ya
    Time Stamp: a4016, Annotation: aaaaaaa
    Time Stamp: a4017, Annotation: pero 
    Time Stamp: a4018, Annotation: de pronto 
    Time Stamp: a4019, Annotation: mas 
    Time Stamp: a4020, Annotation: rentable
    Time Stamp: a4021, Annotation: con bastante
    Time Stamp: a4022, Annotation: animal 
    Time Stamp: a4023, Annotation: poniendo 
    Time Stamp: a4024, Annotation: de nuevo 
    Time Stamp: a4141, Annotation: aaaaaaaaaa
    Time Stamp: a4142, Annotation: bien 
    Time Stamp: a4143, Annotation: bien 
    Time Stamp: a4144, Annotation: bien 
    Time Stamp: a4145, Annotation: yaaa
    Time Stamp: a4146, Annotation: chuta 
    Time Stamp: a4147, Annotation: para eso 
    Time Stamp: a4148, Annotation: no hay 
    Time Stamp: a4149, Annotation: cura 
    Time Stamp: a4150, Annotation: ya
    Time Stamp: a4263, Annotation: yaaaa
    Time Stamp: a4264, Annotation: ooo
    Time Stamp: a4265, Annotation: comiendo araña
    Time Stamp: a4266, Annotation: que
    Time Stamp: a4267, Annotation: aveces 
    Time Stamp: a4268, Annotation: asi 
    Time Stamp: a4269, Annotation: dicho 
    Time Stamp: a4270, Annotation: he escuchado 
    Time Stamp: a4271, Annotation: asi 
    Time Stamp: a4272, Annotation: dicho 
    Time Stamp: a4273, Annotation: escuchado 
    Time Stamp: a4274, Annotation: mi 
    Time Stamp: a4275, Annotation: hermano 
    Time Stamp: a4321, Annotation: yaaa
    Time Stamp: a4322, Annotation: hijole
    Time Stamp: a4323, Annotation: ellos 
    Time Stamp: a4324, Annotation: ya saben 
    Time Stamp: a4325, Annotation: desde el principio 
    Time Stamp: a4326, Annotation: siiii
    Time Stamp: a4327, Annotation: si
    Time Stamp: a4328, Annotation: si
    Time Stamp: a4329, Annotation: entonces
    Time Stamp: a4330, Annotation: si 
    Time Stamp: a4331, Annotation: si 
    Time Stamp: a4332, Annotation: cierto 
    Time Stamp: a4333, Annotation: entonces 
    Time Stamp: a4334, Annotation: no hay 
    Time Stamp: a4335, Annotation: para comer 
    Time Stamp: a4336, Annotation: si 
    Time Stamp: a4337, Annotation: seguro 
    Time Stamp: a4338, Annotation: dice
    Time Stamp: a4339, Annotation: tio 
    Time Stamp: a4340, Annotation: Olmedo 
    Time Stamp: a4427, Annotation: ahora 
    Time Stamp: a4428, Annotation: aqui 
    Time Stamp: a4429, Annotation: queeeeeeee
    Time Stamp: a4430, Annotation: fiestass
    Time Stamp: a4431, Annotation: hayyyy
    Time Stamp: a4432, Annotation: o no 
    Time Stamp: a4433, Annotation: hay 
    Time Stamp: a4434, Annotation: hay 
    Time Stamp: a4435, Annotation: aqui 
    Time Stamp: a4436, Annotation: entonces 
    Time Stamp: a4437, Annotation: he de venir 
    Time Stamp: a4438, Annotation: aca
    Time Stamp: a4439, Annotation: si 
    Time Stamp: a4440, Annotation: si 
    Time Stamp: a4441, Annotation: he de venir 
    Time Stamp: a4442, Annotation: entonces 
    Time Stamp: a4443, Annotation: he de venir 
    Time Stamp: a4444, Annotation: mi 
    Time Stamp: a4445, Annotation: cuñado 
    Time Stamp: a4446, Annotation: no le ha invitado 
    Time Stamp: a4447, Annotation: si 
    Time Stamp: a4448, Annotation: que 
    Time Stamp: a4449, Annotation: tradiciones 
    Time Stamp: a4450, Annotation: hayyyyy
    Time Stamp: a4451, Annotation: los mestizos 
    Time Stamp: a4452, Annotation: que 
    Time Stamp: a4453, Annotation: tradiciones son 
    Time Stamp: a4454, Annotation: yaaaa
    Time Stamp: a4455, Annotation: esteeeee
    Time Stamp: a4456, Annotation: le hacen misa
    Time Stamp: a4563, Annotation: aaaaaaa
    Time Stamp: a4564, Annotation: ya, ya, ya 
    Time Stamp: a4565, Annotation: ya
    Time Stamp: a4613, Annotation: dos fiestas 
    Time Stamp: a4614, Annotation: aaaaa
    Time Stamp: a4615, Annotation: ya, ya, ya, ya 
    Time Stamp: a4616, Annotation: entonces 
    Time Stamp: a4617, Annotation: entonces 
    Time Stamp: a4618, Annotation: fiesta 
    Time Stamp: a4619, Annotation: aqui 
    Time Stamp: a4620, Annotation: esteeeeeee
    Time Stamp: a4621, Annotation: nnnnnnnn
    Time Stamp: a4622, Annotation: navidad
    Time Stamp: a4623, Annotation: noche buena 
    Time Stamp: a4624, Annotation: la fiesta 
    Time Stamp: a4625, Annotation: cuantos 
    Time Stamp: a4626, Annotation: dias 
    Time Stamp: a4627, Annotation: hay 
    Time Stamp: a4628, Annotation: ya 
    Time Stamp: a4629, Annotation: no hay 
    Time Stamp: a4630, Annotation: asi 
    Time Stamp: a4631, Annotation: basatnte 
    Time Stamp: a4632, Annotation: presentaciones 
    Time Stamp: a4633, Annotation: tia 
    Time Stamp: a4634, Annotation: yaaaa
    Time Stamp: a4635, Annotation: ya
    Time Stamp: a4697, Annotation: para regalar 
    Time Stamp: a4698, Annotation: aaaaaa
    Time Stamp: a4699, Annotation: ya
    Time Stamp: a4700, Annotation: ya
    Time Stamp: a4701, Annotation: ya
    Time Stamp: a4702, Annotation: este 
    Time Stamp: a4703, Annotation: no 
    Time Stamp: a4704, Annotation: esta lanchado 
    Time Stamp: a4705, Annotation: Antonia 
    Time Stamp: a4706, Annotation: algunos esta puesto tierra
    Time Stamp: a4707, Annotation: bien esta 
    Time Stamp: a4708, Annotation: bien esta 
    Time Stamp: a4709, Annotation: esto 
    Time Stamp: a4710, Annotation: ya
    Time Stamp: a4711, Annotation: yo 
    Time Stamp: a4712, Annotation: me adelante 
    Time Stamp: a4713, Annotation: a deshierbar 
    Time Stamp: a4781, Annotation: ha ya 
    Time Stamp: a4782, Annotation: (...................)
    Time Stamp: a4783, Annotation: ya
    Time Stamp: a4784, Annotation: ha ha
    Time Stamp: a4785, Annotation: aaaaaaa
    Time Stamp: a4786, Annotation: bien 
    Time Stamp: a4787, Annotation: bien 
    Time Stamp: a4788, Annotation: ese es 
    Time Stamp: a4789, Annotation: chola
    Time Stamp: a4790, Annotation: mmmmmm
    Time Stamp: a4879, Annotation: ya 
    Time Stamp: a4880, Annotation: voy a llover 
    Time Stamp: a4881, Annotation: esta diciendo 
    Time Stamp: a4882, Annotation: no
    Time Stamp: a4883, Annotation: no 
    Time Stamp: a4884, Annotation: ha de ser 
    Time Stamp: a4885, Annotation: yo 
    Time Stamp: a4886, Annotation: ya
    Time Stamp: a4887, Annotation: camino por aqui 
    Time Stamp: a4888, Annotation: no ha der atras 
    Time Stamp: a4889, Annotation: si
    Time Stamp: a4890, Annotation: aqui 
    Time Stamp: a4891, Annotation: ha de salir 
    Time Stamp: a4892, Annotation: mmmm
    Time Stamp: a4935, Annotation: (..................................)
    Time Stamp: a4936, Annotation: de la hacienda 
    Time Stamp: a4937, Annotation: abajo 
    Time Stamp: a4938, Annotation: abajo 
    Time Stamp: a4939, Annotation: que es eso 
    Time Stamp: a4940, Annotation: ese de hierba 
    Time Stamp: a4941, Annotation: ay 
    Time Stamp: a4942, Annotation: donde esta secandose la papa
    Time Stamp: a4943, Annotation: a ese lado 
    Time Stamp: a4944, Annotation: lo que ha caido la lancha
    Time Stamp: a4945, Annotation: este 
    Time Stamp: a4946, Annotation: este 
    Time Stamp: a4947, Annotation: si
    Time Stamp: a4948, Annotation: no
    Time Stamp: a4949, Annotation: volvio a retoñar 
    Time Stamp: a4950, Annotation: aaaa
    Time Stamp: a4951, Annotation: ya
    Time Stamp: a4952, Annotation: entonces 
    Time Stamp: a4953, Annotation: entonces 
    Time Stamp: a4954, Annotation: ya
    Time Stamp: a4955, Annotation: perdido 
    Time Stamp: a4956, Annotation: se queda
    Time Stamp: a4957, Annotation: chuta 
    Time Stamp: a4958, Annotation: esto es triste 
    Time Stamp: a4959, Annotation: mm je
Speaker: HOMBRE 2 B
  Tier Type: po, Annotations Count: 1471
    Time Stamp: ('ts21', 'ts23'), Annotation: mmmm
    Time Stamp: ('ts24', 'ts26'), Annotation: na 
    Time Stamp: ('ts27', 'ts28'), Annotation: ñukaka 
    Time Stamp: ('ts29', 'ts30'), Annotation: Olmedomikani
    Time Stamp: ('ts35', 'ts36'), Annotation: jim
    Time Stamp: ('ts37', 'ts39'), Annotation: bueno 
